"id","make","model","year","class","trans","cyl","displ","hwy","cty","hwy.factor"
9963,"Mitsubishi","Galant",1993,"compact","Auto",4,2,26,18,3
9964,"Mitsubishi","Galant",1993,"compact","Manual",4,2,24,18,2
9965,"Mitsubishi","Galant",1993,"compact","Manual",4,2,27,19,3
10941,"Mitsubishi","Galant",1994,"compact","Auto",4,2.4,24,18,2
10942,"Mitsubishi","Galant",1994,"compact","Auto",4,2.4,26,19,3
10943,"Mitsubishi","Galant",1994,"compact","Manual",4,2.4,28,21,3
10944,"Mitsubishi","Galant",1994,"compact","Manual",4,2.4,27,19,3
11896,"Mitsubishi","Galant",1995,"compact","Auto",4,2.4,26,19,3
11897,"Mitsubishi","Galant",1995,"compact","Manual",4,2.4,28,21,3
11898,"Mitsubishi","Galant",1995,"compact","Auto",6,2.5,24,18,2
12762,"Mitsubishi","Galant",1996,"compact","Auto",4,2.4,26,19,3
12763,"Mitsubishi","Galant",1996,"compact","Manual",4,2.4,28,21,3
13496,"Mitsubishi","Galant",1997,"compact","Auto",4,2.4,26,19,3
13497,"Mitsubishi","Galant",1997,"compact","Manual",4,2.4,28,21,3
13498,"Mitsubishi","Galant",1997,"compact","Auto",6,2.5,24,18,2
14242,"Mitsubishi","Galant",1998,"compact","Auto",4,2.3,26,19,3
14243,"Mitsubishi","Galant",1998,"compact","Manual",4,2.3,27,20,3
15131,"Mitsubishi","Galant",1999,"midsize","Auto",4,2.4,26,19,3
15132,"Mitsubishi","Galant",1999,"midsize","Manual",4,2.4,28,20,3
15133,"Mitsubishi","Galant",1999,"midsize","Auto",6,3,25,17,3
15940,"Mitsubishi","Galant",2000,"midsize","Auto",4,2.4,26,19,3
15941,"Mitsubishi","Galant",2000,"midsize","Auto",6,3,25,17,3
16804,"Mitsubishi","Galant",2001,"midsize","Auto",4,2.4,26,19,3
16805,"Mitsubishi","Galant",2001,"midsize","Auto",6,3,25,17,3
17732,"Mitsubishi","Galant",2002,"midsize","Auto",6,3,25,18,3
17733,"Mitsubishi","Galant",2002,"midsize","Auto",4,2.4,26,18,3
17734,"Mitsubishi","Galant",2002,"midsize","Auto",6,3,25,17,3
18691,"Mitsubishi","Galant",2003,"midsize","Auto",4,2.4,25,19,3
18692,"Mitsubishi","Galant",2003,"midsize","Auto",4,2.4,25,19,3
18693,"Mitsubishi","Galant",2003,"midsize","Auto",6,3,25,18,3
19789,"Mitsubishi","Galant",2004,"midsize","Auto",4,2.4,27,20,3
19790,"Mitsubishi","Galant",2004,"midsize","Auto",6,3.8,25,17,3
20913,"Mitsubishi","Galant",2005,"midsize","Auto",4,2.4,27,20,3
20914,"Mitsubishi","Galant",2005,"midsize","Auto",6,3.8,25,17,3
21997,"Mitsubishi","Galant",2006,"midsize","Auto",4,2.4,27,20,3
21998,"Mitsubishi","Galant",2006,"midsize","Auto",6,3.8,25,16,3
23270,"Mitsubishi","Galant",2007,"midsize","Auto",4,2.4,27,20,3
23271,"Mitsubishi","Galant",2007,"midsize","Auto",6,3.8,25,16,3
24866,"Mitsubishi","Galant",2008,"midsize","Auto",4,2.4,27,20,3
24867,"Mitsubishi","Galant",2008,"midsize","Auto",6,3.8,25,17,3
25273,"Mitsubishi","Galant",2009,"midsize","Auto",6,3.8,25,16,3
25274,"Mitsubishi","Galant",2009,"midsize","Auto",4,2.4,27,20,3
29726,"Mitsubishi","Galant",2010,"midsize","Auto",4,2.4,30,21,3
30669,"Mitsubishi","Galant",2011,"midsize","Auto",4,2.4,30,21,3
31758,"Mitsubishi","Galant",2012,"midsize","Auto",4,2.4,30,21,3
4459,"Mitsubishi","Galant Sigma",1988,"compact","Auto",6,3,20,16,2
4460,"Mitsubishi","Galant Sigma",1988,"compact","Manual",6,3,22,15,2
17595,"Mitsubishi","Lancer",2002,"compact","Auto",4,1.6,26,21,3
17596,"Mitsubishi","Lancer",2002,"compact","Manual",4,1.6,30,24,3
17597,"Mitsubishi","Lancer",2002,"compact","Auto",4,2,27,21,3
17598,"Mitsubishi","Lancer",2002,"compact","Manual",4,2,30,23,3
18571,"Mitsubishi","Lancer",2003,"compact","Auto",4,1.6,27,21,3
18572,"Mitsubishi","Lancer",2003,"compact","Manual",4,1.6,30,24,3
18573,"Mitsubishi","Lancer",2003,"compact","Auto",4,2,28,21,3
18574,"Mitsubishi","Lancer",2003,"compact","Manual",4,2,30,23,3
19633,"Mitsubishi","Lancer",2004,"compact","Auto",4,2,28,22,3
19634,"Mitsubishi","Lancer",2004,"compact","Manual",4,2,32,24,3
19635,"Mitsubishi","Lancer",2004,"compact","Auto",4,2.4,26,20,3
19636,"Mitsubishi","Lancer",2004,"compact","Manual",4,2.4,27,20,3
20749,"Mitsubishi","Lancer",2005,"compact","Auto",4,2,28,22,3
20750,"Mitsubishi","Lancer",2005,"compact","Manual",4,2,31,24,3
20751,"Mitsubishi","Lancer",2005,"compact","Auto",4,2.4,26,20,3
20752,"Mitsubishi","Lancer",2005,"compact","Manual",4,2.4,27,20,3
21838,"Mitsubishi","Lancer",2006,"compact","Auto",4,2,29,22,3
21839,"Mitsubishi","Lancer",2006,"compact","Manual",4,2,31,23,3
21840,"Mitsubishi","Lancer",2006,"compact","Auto",4,2.4,27,20,3
21841,"Mitsubishi","Lancer",2006,"compact","Manual",4,2.4,27,20,3
23537,"Mitsubishi","Lancer",2007,"compact","Auto",4,2,29,22,3
23538,"Mitsubishi","Lancer",2007,"compact","Manual",4,2,31,23,3
24018,"Mitsubishi","Lancer",2008,"compact","Auto",4,2,29,22,3
24019,"Mitsubishi","Lancer",2008,"compact","Manual",4,2,29,21,3
25241,"Mitsubishi","Lancer",2009,"compact","Auto",4,2.4,27,21,3
25242,"Mitsubishi","Lancer",2009,"compact","Manual",4,2.4,28,21,3
25243,"Mitsubishi","Lancer",2009,"compact","Auto",4,2,28,22,3
25244,"Mitsubishi","Lancer",2009,"compact","Manual",4,2,30,22,3
25441,"Mitsubishi","Lancer",2009,"compact","Auto",4,2,25,17,3
28589,"Mitsubishi","Lancer",2010,"compact","Auto",4,2,25,17,3
28590,"Mitsubishi","Lancer",2010,"compact","Manual",4,2.4,28,20,3
28591,"Mitsubishi","Lancer",2010,"compact","Manual",4,2,31,22,3
28592,"Mitsubishi","Lancer",2010,"compact","Auto",4,2.4,29,22,3
28593,"Mitsubishi","Lancer",2010,"compact","Auto",4,2,30,23,3
30327,"Mitsubishi","Lancer",2011,"compact","Manual",4,2,33,24,3
30328,"Mitsubishi","Lancer",2011,"compact","Auto",4,2,33,25,3
30329,"Mitsubishi","Lancer",2011,"compact","Manual",4,2.4,31,22,3
30330,"Mitsubishi","Lancer",2011,"compact","Auto",4,2.4,30,23,3
30331,"Mitsubishi","Lancer",2011,"compact","Auto",4,2,25,17,3
32058,"Mitsubishi","Lancer",2012,"compact","Manual",4,2,34,25,3
32059,"Mitsubishi","Lancer",2012,"compact","Auto",4,2,34,26,3
32060,"Mitsubishi","Lancer",2012,"compact","Manual",4,2.4,31,22,3
32061,"Mitsubishi","Lancer",2012,"compact","Auto",4,2.4,30,23,3
32062,"Mitsubishi","Lancer",2012,"compact","Auto",4,2,25,18,3
32942,"Mitsubishi","Lancer",2013,"compact","Manual",4,2,34,25,3
32943,"Mitsubishi","Lancer",2013,"compact","Auto",4,2,34,26,3
32944,"Mitsubishi","Lancer",2013,"compact","Manual",4,2.4,31,22,3
32945,"Mitsubishi","Lancer",2013,"compact","Auto",4,2.4,30,23,3
32946,"Mitsubishi","Lancer",2013,"compact","Auto",4,2,25,18,3
33570,"Mitsubishi","Lancer",2014,"compact","Manual",4,2,34,25,3
33571,"Mitsubishi","Lancer",2014,"compact","Auto",4,2,34,26,3
33572,"Mitsubishi","Lancer",2014,"compact","Manual",4,2.4,31,22,3
33573,"Mitsubishi","Lancer",2014,"compact","Auto",4,2.4,30,23,3
33574,"Mitsubishi","Lancer",2014,"compact","Auto",4,2,25,18,3
32063,"Mitsubishi","Lancer AWD",2012,"compact","Auto",4,2.4,29,22,3
32947,"Mitsubishi","Lancer AWD",2013,"compact","Auto",4,2.4,29,22,3
33575,"Mitsubishi","Lancer AWD",2014,"compact","Auto",4,2.4,29,22,3
18575,"Mitsubishi","Lancer Evolution",2003,"compact","Manual",4,2,23,16,2
19637,"Mitsubishi","Lancer Evolution",2004,"compact","Manual",4,2,23,16,2
20753,"Mitsubishi","Lancer Evolution",2005,"compact","Manual",4,2,24,17,2
20754,"Mitsubishi","Lancer Evolution",2005,"compact","Manual",4,2,23,17,2
21842,"Mitsubishi","Lancer Evolution",2006,"compact","Manual",4,2,23,17,2
21843,"Mitsubishi","Lancer Evolution",2006,"compact","Manual",4,2,22,16,2
25164,"Mitsubishi","Lancer Evolution",2008,"compact","Manual",4,2,22,16,2
25165,"Mitsubishi","Lancer Evolution",2008,"compact","Auto",4,2,22,17,2
25930,"Mitsubishi","Lancer Evolution",2009,"compact","Manual",4,2,22,16,2
25931,"Mitsubishi","Lancer Evolution",2009,"compact","Auto",4,2,22,17,2
28594,"Mitsubishi","Lancer Evolution",2010,"compact","Auto",4,2,22,17,2
28595,"Mitsubishi","Lancer Evolution",2010,"compact","Manual",4,2,22,16,2
30332,"Mitsubishi","Lancer Evolution",2011,"compact","Manual",4,2,23,17,2
30333,"Mitsubishi","Lancer Evolution",2011,"compact","Auto",4,2,22,17,2
32064,"Mitsubishi","Lancer Evolution",2012,"compact","Manual",4,2,23,17,2
32065,"Mitsubishi","Lancer Evolution",2012,"compact","Auto",4,2,22,17,2
32948,"Mitsubishi","Lancer Evolution",2013,"compact","Manual",4,2,23,17,2
32949,"Mitsubishi","Lancer Evolution",2013,"compact","Auto",4,2,22,17,2
33576,"Mitsubishi","Lancer Evolution",2014,"compact","Manual",4,2,23,17,2
33577,"Mitsubishi","Lancer Evolution",2014,"compact","Auto",4,2,22,17,2
19885,"Mitsubishi","Lancer Sportback",2004,"wagon","Auto",4,2.4,26,20,3
21011,"Mitsubishi","Lancer Sportback",2005,"wagon","Auto",4,2.4,26,20,3
22682,"Mitsubishi","Lancer Sportback",2006,"wagon","Auto",4,2.4,26,20,3
26272,"Mitsubishi","Lancer Sportback",2009,"wagon","Auto",4,2,25,17,3
26273,"Mitsubishi","Lancer Sportback",2009,"wagon","Manual",4,2.4,27,20,3
26274,"Mitsubishi","Lancer Sportback",2009,"wagon","Auto",4,2.4,27,21,3
28685,"Mitsubishi","Lancer Sportback",2010,"wagon","Auto",4,2,25,17,3
28686,"Mitsubishi","Lancer Sportback",2010,"wagon","Manual",4,2.4,27,20,3
28687,"Mitsubishi","Lancer Sportback",2010,"wagon","Auto",4,2.4,27,21,3
30435,"Mitsubishi","Lancer Sportback",2011,"wagon","Manual",4,2,32,24,3
30436,"Mitsubishi","Lancer Sportback",2011,"wagon","Manual",4,2.4,31,22,3
30437,"Mitsubishi","Lancer Sportback",2011,"wagon","Auto",4,2,25,17,3
30697,"Mitsubishi","Lancer Sportback",2011,"wagon","Auto",4,2,32,25,3
30698,"Mitsubishi","Lancer Sportback",2011,"wagon","Auto",4,2.4,29,23,3
32106,"Mitsubishi","Lancer Sportback",2012,"wagon","Auto",4,2,32,24,3
32107,"Mitsubishi","Lancer Sportback",2012,"wagon","Auto",4,2.4,29,22,3
33011,"Mitsubishi","Lancer Sportback",2013,"wagon","Auto",4,2,32,24,3
33012,"Mitsubishi","Lancer Sportback",2013,"wagon","Auto",4,2.4,29,22,3
33586,"Mitsubishi","Lancer Sportback",2014,"wagon","Auto",4,2,32,24,3
33587,"Mitsubishi","Lancer Sportback",2014,"wagon","Auto",4,2.4,29,22,3
1246,"Mitsubishi","Mirage",1985,"subcompact","Auto",4,1.5,29,25,3
1247,"Mitsubishi","Mirage",1985,"subcompact","Manual",4,1.5,36,31,4
170,"Mitsubishi","Mirage",1985,"subcompact","Auto",4,1.5,29,26,3
171,"Mitsubishi","Mirage",1985,"subcompact","Manual",4,1.5,37,31,4
172,"Mitsubishi","Mirage",1985,"subcompact","Manual",4,1.5,35,27,4
173,"Mitsubishi","Mirage",1985,"subcompact","Auto",4,1.6,24,21,2
174,"Mitsubishi","Mirage",1985,"subcompact","Auto",4,1.6,24,21,2
175,"Mitsubishi","Mirage",1985,"subcompact","Manual",4,1.6,28,21,3
176,"Mitsubishi","Mirage",1985,"subcompact","Manual",4,1.6,28,21,3
1868,"Mitsubishi","Mirage",1986,"subcompact","Auto",4,1.5,29,25,3
1869,"Mitsubishi","Mirage",1986,"subcompact","Manual",4,1.5,37,31,4
1870,"Mitsubishi","Mirage",1986,"subcompact","Manual",4,1.5,35,28,4
1871,"Mitsubishi","Mirage",1986,"subcompact","Auto",4,1.6,24,21,2
1872,"Mitsubishi","Mirage",1986,"subcompact","Manual",4,1.6,28,21,3
3069,"Mitsubishi","Mirage",1987,"subcompact","Auto",4,1.5,30,25,3
3070,"Mitsubishi","Mirage",1987,"subcompact","Manual",4,1.5,34,29,3
3071,"Mitsubishi","Mirage",1987,"subcompact","Manual",4,1.5,34,27,3
3072,"Mitsubishi","Mirage",1987,"subcompact","Auto",4,1.6,24,21,2
3073,"Mitsubishi","Mirage",1987,"subcompact","Manual",4,1.6,29,22,3
4286,"Mitsubishi","Mirage",1988,"subcompact","Auto",4,1.5,29,25,3
4287,"Mitsubishi","Mirage",1988,"subcompact","Manual",4,1.5,35,29,4
4288,"Mitsubishi","Mirage",1988,"subcompact","Manual",4,1.5,34,27,3
4289,"Mitsubishi","Mirage",1988,"subcompact","Auto",4,1.6,24,21,2
4290,"Mitsubishi","Mirage",1988,"subcompact","Manual",4,1.6,29,22,3
5416,"Mitsubishi","Mirage",1989,"subcompact","Auto",4,1.5,27,23,3
5417,"Mitsubishi","Mirage",1989,"subcompact","Manual",4,1.5,35,28,4
5418,"Mitsubishi","Mirage",1989,"subcompact","Manual",4,1.5,32,25,3
5419,"Mitsubishi","Mirage",1989,"subcompact","Manual",4,1.6,27,21,3
6558,"Mitsubishi","Mirage",1990,"subcompact","Auto",4,1.5,26,23,3
6559,"Mitsubishi","Mirage",1990,"subcompact","Manual",4,1.5,33,27,3
6560,"Mitsubishi","Mirage",1990,"subcompact","Manual",4,1.5,31,24,3
6561,"Mitsubishi","Mirage",1990,"subcompact","Auto",4,1.6,26,21,3
6562,"Mitsubishi","Mirage",1990,"subcompact","Manual",4,1.6,26,21,3
7658,"Mitsubishi","Mirage",1991,"subcompact","Auto",4,1.5,29,24,3
7659,"Mitsubishi","Mirage",1991,"subcompact","Auto",4,1.5,29,23,3
7660,"Mitsubishi","Mirage",1991,"subcompact","Manual",4,1.5,33,27,3
7661,"Mitsubishi","Mirage",1991,"subcompact","Manual",4,1.5,32,25,3
7662,"Mitsubishi","Mirage",1991,"subcompact","Auto",4,1.6,26,19,3
7663,"Mitsubishi","Mirage",1991,"subcompact","Auto",4,1.6,26,19,3
7664,"Mitsubishi","Mirage",1991,"subcompact","Manual",4,1.6,26,21,3
7665,"Mitsubishi","Mirage",1991,"subcompact","Manual",4,1.6,26,21,3
8757,"Mitsubishi","Mirage",1992,"subcompact","Auto",4,1.5,29,24,3
8758,"Mitsubishi","Mirage",1992,"subcompact","Auto",4,1.5,29,23,3
8759,"Mitsubishi","Mirage",1992,"subcompact","Manual",4,1.5,33,27,3
8760,"Mitsubishi","Mirage",1992,"subcompact","Manual",4,1.5,32,25,3
8761,"Mitsubishi","Mirage",1992,"subcompact","Auto",4,1.6,26,19,3
8762,"Mitsubishi","Mirage",1992,"subcompact","Manual",4,1.6,26,21,3
9818,"Mitsubishi","Mirage",1993,"subcompact","Auto",4,1.5,30,25,3
9819,"Mitsubishi","Mirage",1993,"subcompact","Manual",4,1.5,36,28,4
9820,"Mitsubishi","Mirage",1993,"subcompact","Auto",4,1.8,31,23,3
9821,"Mitsubishi","Mirage",1993,"subcompact","Manual",4,1.8,31,23,3
10775,"Mitsubishi","Mirage",1994,"subcompact","Auto",4,1.5,29,24,3
10776,"Mitsubishi","Mirage",1994,"subcompact","Manual",4,1.5,35,28,4
10777,"Mitsubishi","Mirage",1994,"subcompact","Auto",4,1.8,30,23,3
10778,"Mitsubishi","Mirage",1994,"subcompact","Manual",4,1.8,30,23,3
11736,"Mitsubishi","Mirage",1995,"subcompact","Auto",4,1.5,29,24,3
11737,"Mitsubishi","Mirage",1995,"subcompact","Manual",4,1.5,35,28,4
11738,"Mitsubishi","Mirage",1995,"subcompact","Auto",4,1.8,30,23,3
11739,"Mitsubishi","Mirage",1995,"subcompact","Manual",4,1.8,30,23,3
29089,"Mitsubishi","Mirage",1995,"subcompact","Auto",4,1.8,27,21,3
29090,"Mitsubishi","Mirage",1995,"subcompact","Manual",4,1.8,27,22,3
12635,"Mitsubishi","Mirage",1996,"subcompact","Auto",4,1.5,29,24,3
12636,"Mitsubishi","Mirage",1996,"subcompact","Manual",4,1.5,35,28,4
12637,"Mitsubishi","Mirage",1996,"subcompact","Auto",4,1.8,30,23,3
12638,"Mitsubishi","Mirage",1996,"subcompact","Manual",4,1.8,30,23,3
13499,"Mitsubishi","Mirage",1997,"compact","Auto",4,1.5,33,25,3
13500,"Mitsubishi","Mirage",1997,"compact","Manual",4,1.5,36,28,4
13501,"Mitsubishi","Mirage",1997,"compact","Auto",4,1.8,30,23,3
13502,"Mitsubishi","Mirage",1997,"compact","Manual",4,1.8,33,25,3
14116,"Mitsubishi","Mirage",1998,"subcompact","Auto",4,1.5,32,25,3
14117,"Mitsubishi","Mirage",1998,"subcompact","Manual",4,1.5,36,28,4
14118,"Mitsubishi","Mirage",1998,"subcompact","Auto",4,1.8,30,23,3
14119,"Mitsubishi","Mirage",1998,"subcompact","Manual",4,1.8,33,25,3
14897,"Mitsubishi","Mirage",1999,"subcompact","Auto",4,1.5,32,25,3
14898,"Mitsubishi","Mirage",1999,"subcompact","Manual",4,1.5,36,28,4
14899,"Mitsubishi","Mirage",1999,"subcompact","Auto",4,1.8,30,23,3
14900,"Mitsubishi","Mirage",1999,"subcompact","Manual",4,1.8,33,25,3
15694,"Mitsubishi","Mirage",2000,"subcompact","Auto",4,1.5,32,25,3
15695,"Mitsubishi","Mirage",2000,"subcompact","Manual",4,1.5,36,28,4
15696,"Mitsubishi","Mirage",2000,"subcompact","Auto",4,1.8,30,22,3
15697,"Mitsubishi","Mirage",2000,"subcompact","Manual",4,1.8,33,24,3
16667,"Mitsubishi","Mirage",2001,"compact","Auto",4,1.5,32,24,3
16668,"Mitsubishi","Mirage",2001,"compact","Manual",4,1.5,35,27,4
16669,"Mitsubishi","Mirage",2001,"compact","Auto",4,1.8,30,22,3
16670,"Mitsubishi","Mirage",2001,"compact","Manual",4,1.8,33,24,3
17447,"Mitsubishi","Mirage",2002,"subcompact","Auto",4,1.5,32,24,3
17448,"Mitsubishi","Mirage",2002,"subcompact","Manual",4,1.5,35,27,4
17449,"Mitsubishi","Mirage",2002,"subcompact","Auto",4,1.8,30,22,3
17450,"Mitsubishi","Mirage",2002,"subcompact","Manual",4,1.8,33,25,3
34339,"Mitsubishi","Mirage",2014,"compact","Manual",3,1.2,42,34,4
34340,"Mitsubishi","Mirage",2014,"compact","Auto",3,1.2,44,37,4
4684,"Mitsubishi","Mirage Wagon",1988,"wagon","Auto",4,1.5,27,24,3
4685,"Mitsubishi","Mirage Wagon",1988,"wagon","Manual",4,1.5,32,26,3
5842,"Mitsubishi","Mirage Wagon",1989,"wagon","Auto",4,1.5,27,23,3
5843,"Mitsubishi","Mirage Wagon",1989,"wagon","Manual",4,1.5,32,26,3
6922,"Mitsubishi","Mirage Wagon",1990,"wagon","Auto",4,1.5,26,23,3
6923,"Mitsubishi","Mirage Wagon",1990,"wagon","Manual",4,1.5,31,24,3
2852,"Mitsubishi","Montero",1986,"spv","Auto",4,2.6,16,15,1
2853,"Mitsubishi","Montero",1986,"spv","Manual",4,2.6,18,16,1
4085,"Mitsubishi","Montero",1987,"spv","Auto",4,2.6,17,15,1
4086,"Mitsubishi","Montero",1987,"spv","Manual",4,2.6,18,15,1
5210,"Mitsubishi","Montero",1988,"spv","Auto",4,2.6,16,15,1
5211,"Mitsubishi","Montero",1988,"spv","Manual",4,2.6,18,15,1
6355,"Mitsubishi","Montero",1989,"spv","Manual",4,2.6,18,15,1
6356,"Mitsubishi","Montero",1989,"spv","Auto",6,3,16,15,1
6357,"Mitsubishi","Montero",1989,"spv","Manual",6,3,17,14,1
7415,"Mitsubishi","Montero",1990,"spv","Manual",4,2.6,17,15,1
7416,"Mitsubishi","Montero",1990,"spv","Auto",6,3,17,15,1
7417,"Mitsubishi","Montero",1990,"spv","Manual",6,3,17,14,1
8517,"Mitsubishi","Montero",1991,"spv","Auto",6,3,17,15,1
8518,"Mitsubishi","Montero",1991,"spv","Manual",6,3,17,14,1
9592,"Mitsubishi","Montero",1992,"spv","Auto",6,3,17,14,1
9593,"Mitsubishi","Montero",1992,"spv","Manual",6,3,17,14,1
10579,"Mitsubishi","Montero",1993,"spv","Auto",6,3,17,14,1
10580,"Mitsubishi","Montero",1993,"spv","Manual",6,3,17,14,1
11550,"Mitsubishi","Montero",1994,"spv","Auto",6,3,17,14,1
11551,"Mitsubishi","Montero",1994,"spv","Manual",6,3,17,14,1
11552,"Mitsubishi","Montero",1994,"spv","Auto",6,3.5,16,13,1
12491,"Mitsubishi","Montero",1995,"spv","Auto",6,3,17,14,1
12492,"Mitsubishi","Montero",1995,"spv","Auto",6,3,17,14,1
12493,"Mitsubishi","Montero",1995,"spv","Manual",6,3,17,14,1
12494,"Mitsubishi","Montero",1995,"spv","Manual",6,3,17,14,1
12495,"Mitsubishi","Montero",1995,"spv","Auto",6,3.5,16,13,1
13235,"Mitsubishi","Montero",1996,"spv","Auto",6,3,17,14,1
13236,"Mitsubishi","Montero",1996,"spv","Auto",6,3,17,14,1
13237,"Mitsubishi","Montero",1996,"spv","Manual",6,3,17,14,1
13238,"Mitsubishi","Montero",1996,"spv","Manual",6,3,17,14,1
13239,"Mitsubishi","Montero",1996,"spv","Auto",6,3.5,17,13,1
13965,"Mitsubishi","Montero",1997,"spv","Auto",6,3,17,14,1
13966,"Mitsubishi","Montero",1997,"spv","Manual",6,3,17,14,1
13967,"Mitsubishi","Montero",1997,"spv","Auto",6,3.5,18,15,1
13968,"Mitsubishi","Montero",1997,"spv","Manual",6,3.5,18,14,1
14763,"Mitsubishi","Montero",1998,"spv","Auto",6,3,18,15,1
14764,"Mitsubishi","Montero",1998,"spv","Manual",6,3,17,14,1
14765,"Mitsubishi","Montero",1998,"spv","Auto",6,3.5,18,14,1
15561,"Mitsubishi","Montero",1999,"suv","Auto",6,3,18,15,1
15562,"Mitsubishi","Montero",1999,"suv","Manual",6,3,17,14,1
15563,"Mitsubishi","Montero",1999,"suv","Auto",6,3.5,18,14,1
16373,"Mitsubishi","Montero",2000,"suv","Auto",6,3,18,15,1
16374,"Mitsubishi","Montero",2000,"suv","Manual",6,3,17,14,1
16375,"Mitsubishi","Montero",2000,"suv","Auto",6,3.5,18,14,1
17267,"Mitsubishi","Montero",2001,"suv","Auto",6,3.5,16,13,1
17268,"Mitsubishi","Montero",2001,"suv","Auto",6,3.5,16,12,1
18220,"Mitsubishi","Montero",2002,"suv","Auto",6,3.5,17,14,1
18221,"Mitsubishi","Montero",2002,"suv","Auto",6,3.5,17,13,1
19212,"Mitsubishi","Montero",2003,"suv","Auto",6,3.8,18,14,1
19213,"Mitsubishi","Montero",2003,"suv","Auto",6,3.8,18,13,1
20339,"Mitsubishi","Montero",2004,"suv","Auto",6,3.8,18,13,1
21448,"Mitsubishi","Montero",2005,"suv","Auto",6,3.8,17,13,1
22564,"Mitsubishi","Montero",2006,"suv","Auto",6,3.8,17,13,1
27651,"Mitsubishi","Montero 4WD",1984,"spv","Auto",4,2.6,16,16,1
27652,"Mitsubishi","Montero 4WD",1984,"spv","Auto",4,2.6,15,15,1
27653,"Mitsubishi","Montero 4WD",1984,"spv","Manual",4,2.6,18,16,1
27654,"Mitsubishi","Montero 4WD",1984,"spv","Manual",4,2.6,18,16,1
28501,"Mitsubishi","Montero 4WD",1984,"spv","Auto",4,2.6,15,15,1
28502,"Mitsubishi","Montero 4WD",1984,"spv","Manual",4,2.6,18,16,1
1133,"Mitsubishi","Montero 4WD",1985,"spv","Auto",4,2.6,16,15,1
1134,"Mitsubishi","Montero 4WD",1985,"spv","Auto",4,2.6,15,14,1
1135,"Mitsubishi","Montero 4WD",1985,"spv","Manual",4,2.6,18,16,1
1136,"Mitsubishi","Montero 4WD",1985,"spv","Manual",4,2.6,18,16,1
29577,"Mitsubishi","Montero Sport 2WD",1997,"spv","Auto",6,3,20,17,2
29580,"Mitsubishi","Montero Sport 2WD",1997,"spv","Manual",4,2.4,23,20,2
14677,"Mitsubishi","Montero Sport 2WD",1998,"spv","Manual",4,2.4,23,20,2
14678,"Mitsubishi","Montero Sport 2WD",1998,"spv","Auto",6,3,20,17,2
15482,"Mitsubishi","Montero Sport 2WD",1999,"suv","Manual",4,2.4,22,19,2
15483,"Mitsubishi","Montero Sport 2WD",1999,"suv","Auto",6,3,20,16,2
15484,"Mitsubishi","Montero Sport 2WD",1999,"suv","Auto",6,3.5,19,15,1
16288,"Mitsubishi","Montero Sport 2WD",2000,"suv","Auto",6,3,19,16,1
16289,"Mitsubishi","Montero Sport 2WD",2000,"suv","Auto",6,3.5,19,15,1
17163,"Mitsubishi","Montero Sport 2WD",2001,"suv","Auto",6,3,21,16,2
17164,"Mitsubishi","Montero Sport 2WD",2001,"suv","Auto",6,3.5,20,15,2
18106,"Mitsubishi","Montero Sport 2WD",2002,"suv","Auto",6,3,21,16,2
18107,"Mitsubishi","Montero Sport 2WD",2002,"suv","Auto",6,3.5,20,15,2
19085,"Mitsubishi","Montero Sport 2WD",2003,"suv","Auto",6,3,21,16,2
19086,"Mitsubishi","Montero Sport 2WD",2003,"suv","Auto",6,3.5,20,15,2
20214,"Mitsubishi","Montero Sport 2WD",2004,"suv","Auto",6,3.5,19,15,1
29578,"Mitsubishi","Montero Sport 4WD",1997,"spv","Auto",6,3,19,16,1
29579,"Mitsubishi","Montero Sport 4WD",1997,"spv","Manual",6,3,19,15,1
14766,"Mitsubishi","Montero Sport 4WD",1998,"spv","Auto",6,3,19,16,1
14767,"Mitsubishi","Montero Sport 4WD",1998,"spv","Manual",6,3,19,15,1
15564,"Mitsubishi","Montero Sport 4WD",1999,"suv","Auto",6,3,19,16,1
15565,"Mitsubishi","Montero Sport 4WD",1999,"suv","Manual",6,3,19,15,1
15566,"Mitsubishi","Montero Sport 4WD",1999,"suv","Auto",6,3.5,18,15,1
16376,"Mitsubishi","Montero Sport 4WD",2000,"suv","Auto",6,3,19,15,1
16377,"Mitsubishi","Montero Sport 4WD",2000,"suv","Auto",6,3.5,17,14,1
17269,"Mitsubishi","Montero Sport 4WD",2001,"suv","Auto",6,3,20,16,2
17270,"Mitsubishi","Montero Sport 4WD",2001,"suv","Auto",6,3.5,18,15,1
18222,"Mitsubishi","Montero Sport 4WD",2002,"suv","Auto",6,3,19,15,1
18223,"Mitsubishi","Montero Sport 4WD",2002,"suv","Auto",6,3.5,17,14,1
19214,"Mitsubishi","Montero Sport 4WD",2003,"suv","Auto",6,3,19,15,1
19215,"Mitsubishi","Montero Sport 4WD",2003,"suv","Auto",6,3.5,17,14,1
20340,"Mitsubishi","Montero Sport 4WD",2004,"suv","Auto",6,3.5,17,14,1
14679,"Mitsubishi","Nativa 2WD",1998,"spv","Manual",4,2.4,23,20,2
14680,"Mitsubishi","Nativa 2WD",1998,"spv","Auto",6,3,20,17,2
15485,"Mitsubishi","Nativa 2WD",1999,"suv","Auto",4,2.4,22,17,2
15486,"Mitsubishi","Nativa 2WD",1999,"suv","Manual",4,2.4,22,19,2
15487,"Mitsubishi","Nativa 2WD",1999,"suv","Auto",6,3,20,16,2
